trip_id,timestamp,coords,segment,%,bus_stop_number,expected_arrival_time,delay,accumulated_distance
127202411051454_41_127-04,2024-11-05 16:00:28,"[54.365421295166016, 18.589130401611328]",['54.366987153679_18.590906414755_54.361987067416_18.589921484446'],0.7057456232305805,STOP 22,"[0, -18.466666666666665]",18.466666666666665,[11.25040801]
11202411051556_42_011-37,2024-11-05 16:00:31,"[54.331520080566406, 18.57147026062012]",['54.331555589888_18.570628278899_54.331534827576_18.571829338737'],0.0357074101010338,STOP 2,"[0, -2.5166666666666666]",2.5166666666666666,[0.53896087]
127202411051553_51_127-34,2024-11-05 16:00:29,"[54.37858963012695, 18.606170654296875]",['54.378814969351_18.605213231912_54.378032622_18.607014366675'],0.19633617362978129,,[-3.4833333333333334],3.4833333333333334,[1.66625044]
12202411051600_311_012-03,2024-11-05 16:00:27,"[54.33163070678711, 18.57117080688477]",['54.331657384698_18.573898757934_54.334723737792_18.571256753353'],0.020815499727947308,,[-0.45],0.45,[0.47615691]
155202411051558_11_155-31,2024-11-05 16:00:27,"[54.323951721191406, 18.60487937927246]",['54.323815314347_18.605242659844_54.324088625999_18.604519313809'],0.03502851161655868,,[-2.45],2.45,[0.35612566]
11202411051523_11_011-01,2024-11-05 16:00:29,"[54.33837127685547, 18.618520736694336]",['54.341261982761_18.617813992896_54.337880702405_18.616394183494'],0.703945058416221,,[-6.483333333333333],6.483333333333333,[10.11050317]
127202411051542_122_127-02,2024-11-05 16:00:28,"[54.3619499206543, 18.59424018859864]",['54.361184680867_18.590707370249_54.361509549125_18.592119957179'],0.30406172373206564,STOP 11,"[0, 0.5333333333333333]",,[4.77539591]
136202411051529_101_136-02,2024-11-05 16:00:26,"[54.37559127807617, 18.563600540161133]",['54.375697039883_18.564418109673_54.373381328836_18.560151360082'],0.6042477874084701,STOP 8,"[0, -18.433333333333334]",18.433333333333334,[3.69698834]
210202411051545_301_210-06,2024-11-05 16:00:27,"[54.35319137573242, 18.63433074951172]",['54.35129554702_18.637055299689_54.355227585769_18.631273360983'],0.08608663995945565,,[-6.45],6.45,[2.21208233]
168202411051449_101_168-05,2024-11-05 16:00:30,"[54.33998107910156, 18.49980926513672]",['54.338836031542_18.507549659046_54.340387829708_18.499562680918'],0.9844623276597001,STOP 35,"[0, -17.5]",17.5,[17.78309037]
108202411051549_12_108-02,2024-11-05 16:00:26,"[54.34286880493164, 18.63232040405273]",['54.341792315548_18.627845856651_54.342606708696_18.632691825837'],0.4699174844900127,,[-4.433333333333334],4.433333333333334,[3.12572309]
10202411051531_21_010-32,2024-11-05 16:00:28,"[54.349159240722656, 18.62430000305176]",['54.349122095511_18.624345740487_54.348832609732_18.619237979138'],0.6674222074844562,STOP 19,"[0, 1.5333333333333334]",,[9.62746447]
4202411051542_72_004-09,2024-11-05 16:00:28,"[54.348289489746094, 18.634910583496094]",['54.347789955858_18.633409421895_54.34805038835_18.641658043435'],0.2894338243478464,,[-1.4666666666666666],1.4666666666666666,[6.27896926]
7202411051547_71_007-03,2024-11-05 16:00:28,"[54.34527969360352, 18.62166976928711]",['54.343309514438_18.617249321316_54.345374141593_18.625300599871'],0.31393728747788235,,[-1.4666666666666666],1.4666666666666666,[4.60994934]
210202411051446_301_210-04,2024-11-05 16:00:27,"[54.41856002807617, 18.478710174560547]",['54.416372501514_18.4796928758_54.419854860811_18.478554155725'],0.8383968190483355,,[-18.45],18.45,[21.54344493]
117202411051557_42_117-05,2024-11-05 16:00:27,"[54.44794845581055, 18.546289443969727]",['54.448021519735_18.540935041721_54.447360909689_18.549566949118'],0.04604109981693275,,[-2.45],2.45,[0.43991287]
213202411051546_11_213-03,2024-11-05 16:00:27,"[54.31861877441406, 18.591590881347656]",['54.319132046618_18.591274982919_54.314372689841_18.591091831539'],0.44082876977975904,,[-8.45],8.45,[1.53252824]
115202411051540_101_115-34,2024-11-05 16:00:27,"[54.33148956298828, 18.570030212402344]",['54.331520606229_18.569784304406_54.32886427166_18.570017912403'],0.25110418467238077,STOP 10,"[0, -4.45]",4.45,[4.26274803]
12202411051550_311_012-02,2024-11-05 16:00:27,"[54.35749053955078, 18.579910278320312]",['54.357297672064_18.579760278485_54.357703211721_18.580706140822'],0.15757956860785566,,[-1.45],1.45,[3.60465048]
186202411051521_52_186-31,2024-11-05 16:00:27,"[54.34003829956055, 18.746639251708984]",['54.34092330438_18.749996003874_54.339140335283_18.74021641166'],0.4984520457619254,,[-20.45],20.45,[9.83631997]
232202411051510_12_232-02,2024-11-05 16:00:28,"[54.33953094482422, 18.640010833740234]",['54.337161061856_18.637389394975_54.342134877777_18.643027723401'],0.8683662089299368,,[-15.466666666666667],15.466666666666667,[13.47029519]
5202411051555_201_005-33,2024-11-05 16:00:29,"[54.40253829956055, 18.56583976745605]",['54.4056445992_18.563629151485_54.399538320281_18.567981903156'],0.07931884985517831,STOP 5,"[0, 0.5166666666666667]",,[1.20660988]
11202411051526_42_011-05,2024-11-05 16:00:27,"[54.35380935668945, 18.6452693939209]",['54.35212420454_18.646334040368_54.357403124416_18.645970580025'],0.5119335993855626,,[-12.45],12.45,[7.72702858]
168202411051509_101_168-01,2024-11-05 16:00:28,"[54.34054946899414, 18.55908966064453]",['54.339962631667_18.56000856534_54.342107807159_18.55229590031'],0.5717345647262191,STOP 23,"[0, -13.466666666666667]",13.466666666666667,[10.32767547]
115202411051510_101_115-03,2024-11-05 16:00:27,"[54.3690299987793, 18.63043975830078]",['54.36865259789_18.630977688188_54.372386044754_18.624711412337'],0.8573355510623444,,[-4.45],4.45,[14.55413989]
157202411051517_51_157-02,2024-11-05 16:00:27,"[54.3720703125, 18.461320877075195]",['54.369298718783_18.462038407843_54.374112988158_18.462680647596'],0.973561141487381,,[-3.45],3.45,[14.58491387]
11202411051516_42_011-34,2024-11-05 16:00:27,"[54.357208251953125, 18.64596939086914]",['54.35212420454_18.646334040368_54.357403124416_18.645970580025'],0.5372490446215872,,[-20.45],20.45,[8.1091351]
9202411051519_81_009-05,2024-11-05 16:00:28,"[54.36286163330078, 18.704219818115234]",['54.362980018244_18.703039979521_54.360508622716_18.709227322589'],0.8333659267060831,STOP 28,"[0, -0.4666666666666667]",0.4666666666666667,[12.64837477]
207202411051520_11_207-32,2024-11-05 16:00:26,"[54.26361846923828, 18.63614082336425]",['54.26490140669_18.636073523547_54.262204136658_18.636058992376'],0.5718936699264077,,[-13.433333333333334],13.433333333333334,[11.33877089]
130202411051509_11_130-05,2024-11-05 16:00:27,"[54.35789108276367, 18.58123016357422]",['54.357786452718_18.581270761874_54.353363096067_18.576328668671'],0.6833776403873192,STOP 15,"[0, -19.45]",19.45,[7.29766865]
156202411051534_111_156-08,2024-11-05 16:00:26,"[54.3067512512207, 18.569719314575195]",['54.306384633346_18.569344446328_54.306384633346_18.569344446328'],0.9928220413645066,,[-7.433333333333334],7.433333333333334,[7.14547542]
162202411051552_71_162-04,2024-11-05 16:00:26,"[54.376708984375, 18.60717010498047]",['54.378032622_18.607014366675_54.3739215207_18.6041585203'],0.08742792853978516,,[-2.433333333333333],2.433333333333333,[0.93338582]
108202411051547_11_108-01,2024-11-05 16:00:27,"[54.34621047973633, 18.645309448242188]",['54.349592762178_18.645601602474_54.345287815759_18.645201506691'],0.30042598835746626,,[-7.45],7.45,[1.95365791]
4202411051505_101_004-12,2024-11-05 16:00:26,"[54.33137893676758, 18.589710235595703]",['54.331585197979_18.59137750911_54.331353112151_18.581577120036'],0.8974878354652076,,[-1.4333333333333333],1.4333333333333333,[15.85540653]
199202411051545_32_199-12,2024-11-05 16:00:29,"[54.404239654541016, 18.593650817871094]",['54.403597294997_18.591071552789_54.405414986443_18.599733305479'],0.5117439704342667,,[-0.48333333333333334],0.48333333333333334,[4.65980688]
110202411051525_12_110-02,2024-11-05 16:00:26,"[54.38311004638672, 18.59922981262207]",['54.382973760534_18.598702537731_54.383612823242_18.600097589089'],0.9612658095738956,STOP 16,"[0, -9.433333333333334]",9.433333333333334,[11.36399715]
112202411051503_121_112-01,2024-11-05 16:00:30,"[54.33639907836914, 18.917219161987305]",['54.338125280516_18.90303591974_54.336596579693_18.915974139386'],0.8361453033370266,,[-9.5],9.5,[24.62888741]
9202411051559_91_009-31,2024-11-05 16:00:30,"[54.38829040527344, 18.58181953430176]",['54.388911205579_18.580903068058_54.38704613757_18.590131534087'],0.037205002589788407,STOP 3,"[0, 0.5]",,[0.51181082]
283202411051446_62_283-01,2024-11-05 16:00:30,"[54.37508010864258, 18.563480377197266]",['54.375697039883_18.564418109673_54.373381328836_18.560151360082'],0.9358710257432594,STOP 31,"[0, -26.5]",26.5,[16.44915022]
8202411051600_21_008-04,2024-11-05 16:00:28,"[54.42374038696289, 18.59218978881836]",['54.423330634468_18.592904658435_54.421085174356_18.586700335237'],0,STOP 1,"[0, 1.5333333333333334]",,[0.28629293]
115202411051555_101_115-05,2024-11-05 16:00:28,"[54.32260894775391, 18.55201911926269]",['54.322773232317_18.554659515325_54.324973231979_18.548776781989'],0.0992337285814305,STOP 5,"[0, 1.5333333333333334]",,[1.68459312]
199202411051612_201_199-03,2024-11-05 16:00:28,"[54.41106033325195, 18.572429656982425]",['54.411502736117_18.572390425563_54.411169266395_18.57234848651'],0,STOP 1,"[0, 11.533333333333333]",,[0.06781838]
115202411051508_42_115-36,2024-11-05 16:00:27,"[54.33266830444336, 18.585189819335938]",['54.334210497482_18.591839329201_54.332653181726_18.58499270468'],0.64667747272386,,[-12.45],12.45,[11.08739426]
12202411051601_312_012-24,2024-11-05 16:00:27,"[54.39984893798828, 18.59563064575196]",['54.399137284534_18.5950771084_54.399959877816_18.593950400059'],0,STOP 1,"[0, 1.55]",,[0.20669227]
262202411051602_91_262-06,2024-11-05 16:00:27,"[54.38161087036133, 18.60424041748047]",['54.381628546922_18.604294709047_54.381203884476_18.603734214751'],0,STOP 1,"[0, 1.55]",,[0.08973054]
3202411051532_21_003-34,2024-11-05 16:00:27,"[54.358131408691406, 18.645790100097656]",['54.361448608593_18.642291024903_54.357403124416_18.645970580025'],0.5004306000853391,,[-7.45],7.45,[7.28646518]
127202411051533_51_127-33,2024-11-05 16:00:27,"[54.35968017578125, 18.588579177856445]",['54.360689116653_18.58975121222_54.358710295264_18.587450473539'],0.5276403366677183,,[-8.45],8.45,[4.47793662]
127202411051528_41_127-35,2024-11-05 16:00:29,"[54.386680603027344, 18.608009338378903]",['54.387328351779_18.610200870677_54.386130556716_18.605557241691'],0.4674130415050239,,[-4.483333333333333],4.483333333333333,[7.4511088]
174202411051543_201_174-31,2024-11-05 16:00:27,"[54.33417892456055, 18.59177017211914]",['54.334210497482_18.591839329201_54.332653181726_18.58499270468'],0.15117213178615746,,[-8.45],8.45,[2.79024046]
205202411051556_92_205-09,2024-11-05 16:00:27,"[54.2559814453125, 18.648590087890625]",['54.252552813232_18.648663212538_54.257825544704_18.648900494917'],0.0827544900634507,,[-3.45],3.45,[1.13880052]
283202411051526_62_283-02,2024-11-05 16:00:27,"[54.36450958251953, 18.613380432128903]",['54.364176125746_18.616395122322_54.364396293703_18.612071867989'],0.5084389013592749,,[-8.45],8.45,[8.93647483]
213202411051556_51_213-01,2024-11-05 16:00:27,"[54.32353973388672, 18.605899810791016]",['54.322741764021_18.606412344871_54.323815314347_18.605242659844'],0.05608767963361533,STOP 2,"[0, -1.45]",1.45,[0.27155098]
111202411051538_372_111-03,2024-11-05 16:00:29,"[54.355201721191406, 18.770410537719727]",['54.354845386801_18.772613292672_54.355893217262_18.764137754629'],0.058023747000252986,STOP 2,"[0, -19.483333333333334]",19.483333333333334,[0.82821271]
208202411051603_11_208-03,2024-11-05 16:00:27,"[54.35755920410156, 18.6596908569336]",['54.357107156933_18.660332641475_54.358278101875_18.655355961745'],0,STOP 1,"[0, 2.55]",,[0.21238245]
8202411051558_322_008-10,2024-11-05 16:00:26,"[54.36116027832031, 18.71208953857422]",['54.361468222137_18.715269610068_54.360508622716_18.709227322589'],0.03199764753747737,,[-1.4333333333333333],1.4333333333333333,[0.55463338]
200202411051543_31_200-36,2024-11-05 16:00:26,"[54.33047866821289, 18.634090423583984]",['54.332330162244_18.634466903774_54.330318032775_18.634090226244'],0.23874083863378923,,[-6.433333333333334],6.433333333333334,[3.6999699]
158202411051542_201_158-01,2024-11-05 16:00:30,"[54.38808822631836, 18.65097999572754]",['54.3856644013_18.656459007485_54.388351826405_18.650883779137'],0.48174876743977985,,[-4.5],4.5,[9.05121515]
213202411051548_12_213-02,2024-11-05 16:00:27,"[54.3164291381836, 18.59354019165039]",['54.316382354819_18.593588428032_54.319762021386_18.593560244732'],0.5806465830061819,,[-8.45],8.45,[2.08632336]
120202411051555_142_120-03,2024-11-05 16:00:27,"[54.37823867797852, 18.49431037902832]",['54.378946023456_18.487855023836_54.377897774254_18.497112951544'],0.11546024506633974,,[-1.45],1.45,[2.12694479]
162202411051514_71_162-03,2024-11-05 16:00:28,"[54.32693099975586, 18.610559463500977]",['54.327055238326_18.61040682762_54.32661691105_18.610970568254'],0.8798793021831106,,[-16.466666666666665],16.466666666666665,[9.39364428]
117202411051555_101_117-06,2024-11-05 16:00:27,"[54.41587066650391, 18.58509063720703]",['54.416202890032_18.587110582418_54.413879787631_18.58018778097'],0.1341716329472833,STOP 4,"[0, 0.55]",,[1.44732856]
5202411051535_201_005-01,2024-11-05 16:00:26,"[54.378150939941406, 18.60692977905273]",['54.379714633264_18.6034359907_54.376473787703_18.612279197114'],0.35324507747707257,STOP 14,"[0, -4.433333333333334]",4.433333333333334,[5.37361549]
12202411051451_312_012-05,2024-11-05 16:00:28,"[54.35773849487305, 18.58449935913086]",['54.357682377774_18.584601602614_54.357666555241_18.582016636156'],0.8346112014959657,,[-6.466666666666667],6.466666666666667,[19.06684604]
262202411051542_91_262-38,2024-11-05 16:00:27,"[54.36574172973633, 18.589040756225582]",['54.366987153679_18.590906414755_54.361987067416_18.589921484446'],0.22188234163129836,,[-5.45],5.45,[2.76241032]
186202411051553_71_186-32,2024-11-05 16:00:27,"[54.35815048217773, 18.64678955078125]",['54.359750515567_18.647868149284_54.358045789232_18.646195485994'],0.027195576632218485,,[-6.45],6.45,[0.54383857]
